,municipio,codigo,uf,ano,semestre,taxa_matriculas_100k
27177,SANTA BARBARA DO MONTE VERDE,3157278.0,MG,2022,,17932.15
27178,SANTA BARBARA DO MONTE VERDE,3157278.0,MG,2023,,17996.77
27179,SANTA BARBARA DO MONTE VERDE,3157278.0,MG,2024,,11857.84
27180,SANTA BARBARA DO TUGURIO,3157302.0,MG,2013,,20484.79
27181,SANTA BARBARA DO TUGURIO,3157302.0,MG,2014,,19985.74
27182,SANTA BARBARA DO TUGURIO,3157302.0,MG,2015,,21078.9
27183,SANTA BARBARA DO TUGURIO,3157302.0,MG,2016,,22932.51
27184,SANTA BARBARA DO TUGURIO,3157302.0,MG,2017,,21958.17
27185,SANTA BARBARA DO TUGURIO,3157302.0,MG,2018,,19534.22
27186,SANTA BARBARA DO TUGURIO,3157302.0,MG,2019,,17823.19
27187,SANTA BARBARA DO TUGURIO,3157302.0,MG,2020,,17300.38
27188,SANTA BARBARA DO TUGURIO,3157302.0,MG,2021,,18631.18
27189,SANTA BARBARA DO TUGURIO,3157302.0,MG,2022,,14424.9
27190,SANTA BARBARA DO TUGURIO,3157302.0,MG,2023,,15161.6
27191,SANTA BARBARA DO TUGURIO,3157302.0,MG,2024,,12024.71
27192,SANTA CRUZ DE MINAS,3157336.0,MG,2013,,10038.23
27193,SANTA CRUZ DE MINAS,3157336.0,MG,2014,,9692.93
27194,SANTA CRUZ DE MINAS,3157336.0,MG,2015,,8040.45
27195,SANTA CRUZ DE MINAS,3157336.0,MG,2016,,7164.88
27196,SANTA CRUZ DE MINAS,3157336.0,MG,2017,,7226.54
27197,SANTA CRUZ DE MINAS,3157336.0,MG,2018,,7534.84
27198,SANTA CRUZ DE MINAS,3157336.0,MG,2019,,7744.48
27199,SANTA CRUZ DE MINAS,3157336.0,MG,2020,,8879.02
27200,SANTA CRUZ DE MINAS,3157336.0,MG,2021,,8533.73
27201,SANTA CRUZ DE MINAS,3157336.0,MG,2022,,7596.5
27202,SANTA CRUZ DE MINAS,3157336.0,MG,2023,,8274.76
27203,SANTA CRUZ DE MINAS,3157336.0,MG,2024,,9359.97
27204,SANTA CRUZ DE SALINAS,3157377.0,MG,2013,,35524.3
27205,SANTA CRUZ DE SALINAS,3157377.0,MG,2014,,34654.73
27206,SANTA CRUZ DE SALINAS,3157377.0,MG,2015,,33631.71
27207,SANTA CRUZ DE SALINAS,3157377.0,MG,2016,,33069.05
27208,SANTA CRUZ DE SALINAS,3157377.0,MG,2017,,31253.2
27209,SANTA CRUZ DE SALINAS,3157377.0,MG,2018,,31508.95
27210,SANTA CRUZ DE SALINAS,3157377.0,MG,2019,,29820.97
27211,SANTA CRUZ DE SALINAS,3157377.0,MG,2020,,27084.4
27212,SANTA CRUZ DE SALINAS,3157377.0,MG,2021,,25677.75
27213,SANTA CRUZ DE SALINAS,3157377.0,MG,2022,,22966.75
27214,SANTA CRUZ DE SALINAS,3157377.0,MG,2023,,23401.53
27215,SANTA CRUZ DE SALINAS,3157377.0,MG,2024,,23913.04
27216,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2013,,20179.76
27217,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2014,,19601.97
27218,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2015,,18125.4
27219,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2016,,19109.78
27220,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2017,,20843.14
27221,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2018,,19794.56
27222,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2019,,16777.23
27223,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2020,,17868.61
27224,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2021,,19173.98
27225,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2022,,14915.47
27226,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2023,,13460.3
27227,SANTA CRUZ DO ESCALVADO,3157401.0,MG,2024,,12882.52
27228,SANTA EFIGENIA DE MINAS,3157500.0,MG,2013,,28521.91
27229,SANTA EFIGENIA DE MINAS,3157500.0,MG,2014,,27011.64
27230,SANTA EFIGENIA DE MINAS,3157500.0,MG,2015,,25798.46
27231,SANTA EFIGENIA DE MINAS,3157500.0,MG,2016,,24931.91
27232,SANTA EFIGENIA DE MINAS,3157500.0,MG,2017,,28373.36
27233,SANTA EFIGENIA DE MINAS,3157500.0,MG,2018,,24312.95
27234,SANTA EFIGENIA DE MINAS,3157500.0,MG,2019,,23248.33
27235,SANTA EFIGENIA DE MINAS,3157500.0,MG,2020,,20079.23
27236,SANTA EFIGENIA DE MINAS,3157500.0,MG,2021,,17826.19
27237,SANTA EFIGENIA DE MINAS,3157500.0,MG,2022,,12800.2
27238,SANTA EFIGENIA DE MINAS,3157500.0,MG,2023,,14805.64
27239,SANTA EFIGENIA DE MINAS,3157500.0,MG,2024,,16117.85
27240,SANTA FE DE MINAS,3157609.0,MG,2013,,27314.03
27241,SANTA FE DE MINAS,3157609.0,MG,2014,,23679.73
27242,SANTA FE DE MINAS,3157609.0,MG,2015,,22572.4
27243,SANTA FE DE MINAS,3157609.0,MG,2016,,26490.63
27244,SANTA FE DE MINAS,3157609.0,MG,2017,,26093.13
27245,SANTA FE DE MINAS,3157609.0,MG,2018,,22402.04
27246,SANTA FE DE MINAS,3157609.0,MG,2019,,20272.57
27247,SANTA FE DE MINAS,3157609.0,MG,2020,,22118.11
27248,SANTA FE DE MINAS,3157609.0,MG,2021,,20073.82
27249,SANTA FE DE MINAS,3157609.0,MG,2022,,16269.17
27250,SANTA FE DE MINAS,3157609.0,MG,2023,,18994.89
27251,SANTA FE DE MINAS,3157609.0,MG,2024,,18540.6
27252,SANTA HELENA DE MINAS,3157658.0,MG,2013,,29791.18
27253,SANTA HELENA DE MINAS,3157658.0,MG,2014,,28814.42
27254,SANTA HELENA DE MINAS,3157658.0,MG,2015,,27989.22
27255,SANTA HELENA DE MINAS,3157658.0,MG,2016,,29555.41
27256,SANTA HELENA DE MINAS,3157658.0,MG,2017,,31525.77
27257,SANTA HELENA DE MINAS,3157658.0,MG,2018,,29252.27
27258,SANTA HELENA DE MINAS,3157658.0,MG,2019,,26692.49
27259,SANTA HELENA DE MINAS,3157658.0,MG,2020,,24924.22
27260,SANTA HELENA DE MINAS,3157658.0,MG,2021,,25732.57
27261,SANTA HELENA DE MINAS,3157658.0,MG,2022,,22094.98
27262,SANTA HELENA DE MINAS,3157658.0,MG,2023,,25429.44
27263,SANTA HELENA DE MINAS,3157658.0,MG,2024,,26978.78
27264,SANTA JULIANA,3157708.0,MG,2013,,16403.97
27265,SANTA JULIANA,3157708.0,MG,2014,,16187.87
27266,SANTA JULIANA,3157708.0,MG,2015,,17166.65
27267,SANTA JULIANA,3157708.0,MG,2016,,17026.82
27268,SANTA JULIANA,3157708.0,MG,2017,,16588.28
27269,SANTA JULIANA,3157708.0,MG,2018,,17897.55
27270,SANTA JULIANA,3157708.0,MG,2019,,16867.93
27271,SANTA JULIANA,3157708.0,MG,2020,,17198.42
27272,SANTA JULIANA,3157708.0,MG,2021,,16874.28
27273,SANTA JULIANA,3157708.0,MG,2022,,18761.92
27274,SANTA JULIANA,3157708.0,MG,2023,,18558.54
27275,SANTA JULIANA,3157708.0,MG,2024,,18876.32
27276,SANTA LUZIA,2110005.0,MG,2013,,78513.06
27277,SANTA LUZIA,2513406.0,MG,2013,,302500.17
27278,SANTA LUZIA,2928059.0,MG,2013,,325640.47
27279,SANTA LUZIA,3157807.0,MG,2013,,20650.11
27280,SANTA LUZIA,2110005.0,MG,2014,,79023.16
27281,SANTA LUZIA,2513406.0,MG,2014,,304465.54
27282,SANTA LUZIA,2928059.0,MG,2014,,327756.19
27283,SANTA LUZIA,3157807.0,MG,2014,,20784.28
27284,SANTA LUZIA,2110005.0,MG,2015,,77766.98
27285,SANTA LUZIA,2513406.0,MG,2015,,299625.64
27286,SANTA LUZIA,2928059.0,MG,2015,,322546.06
27287,SANTA LUZIA,3157807.0,MG,2015,,20453.88
27288,SANTA LUZIA,2110005.0,MG,2016,,79253.93
27289,SANTA LUZIA,2513406.0,MG,2016,,305354.64
27290,SANTA LUZIA,2928059.0,MG,2016,,328713.3
27291,SANTA LUZIA,3157807.0,MG,2016,,20844.97
27292,SANTA LUZIA,2110005.0,MG,2017,,77347.1
27293,SANTA LUZIA,2513406.0,MG,2017,,298007.89
27294,SANTA LUZIA,2928059.0,MG,2017,,320804.55
27295,SANTA LUZIA,3157807.0,MG,2017,,20343.45
27296,SANTA LUZIA,2110005.0,MG,2018,,74850.35
27297,SANTA LUZIA,2513406.0,MG,2018,,288388.26
27298,SANTA LUZIA,2928059.0,MG,2018,,310449.05
27299,SANTA LUZIA,3157807.0,MG,2018,,19686.76
27300,SANTA LUZIA,2110005.0,MG,2019,,72256.44
27301,SANTA LUZIA,2513406.0,MG,2019,,278394.28
27302,SANTA LUZIA,2928059.0,MG,2019,,299690.56
27303,SANTA LUZIA,3157807.0,MG,2019,,19004.53
27304,SANTA LUZIA,2110005.0,MG,2020,,71550.27
27305,SANTA LUZIA,2513406.0,MG,2020,,275673.51
27306,SANTA LUZIA,2928059.0,MG,2020,,296761.66
27307,SANTA LUZIA,3157807.0,MG,2020,,18818.79
27308,SANTA LUZIA,2110005.0,MG,2021,,66943.7
27309,SANTA LUZIA,2513406.0,MG,2021,,257924.99
27310,SANTA LUZIA,2928059.0,MG,2021,,277655.44
27311,SANTA LUZIA,3157807.0,MG,2021,,17607.2
27312,SANTA LUZIA,2110005.0,MG,2022,,66740.7
27313,SANTA LUZIA,2513406.0,MG,2022,,257142.86
27314,SANTA LUZIA,2928059.0,MG,2022,,276813.47
27315,SANTA LUZIA,3157807.0,MG,2022,,17553.8
27316,SANTA LUZIA,2110005.0,MG,2023,,68368.18
27317,SANTA LUZIA,2513406.0,MG,2023,,263413.33
27318,SANTA LUZIA,2928059.0,MG,2023,,283563.62
27319,SANTA LUZIA,3157807.0,MG,2023,,17981.86
27320,SANTA LUZIA,2110005.0,MG,2024,,67991.67
27321,SANTA LUZIA,2513406.0,MG,2024,,261962.7
27322,SANTA LUZIA,2928059.0,MG,2024,,282002.01
27323,SANTA LUZIA,3157807.0,MG,2024,,17882.83
27324,SANTA MARGARIDA,3157906.0,MG,2013,,21945.72
27325,SANTA MARGARIDA,3157906.0,MG,2014,,22268.98
27326,SANTA MARGARIDA,3157906.0,MG,2015,,22641.05
27327,SANTA MARGARIDA,3157906.0,MG,2016,,21915.22
27328,SANTA MARGARIDA,3157906.0,MG,2017,,22433.67
27329,SANTA MARGARIDA,3157906.0,MG,2018,,22025.01
27330,SANTA MARGARIDA,3157906.0,MG,2019,,21354.07
27331,SANTA MARGARIDA,3157906.0,MG,2020,,21951.81
27332,SANTA MARGARIDA,3157906.0,MG,2021,,20561.15
27333,SANTA MARGARIDA,3157906.0,MG,2022,,19560.84
27334,SANTA MARGARIDA,3157906.0,MG,2023,,16810.0
27335,SANTA MARGARIDA,3157906.0,MG,2024,,16639.22
27336,SANTA MARIA DE ITABIRA,3158003.0,MG,2013,,27582.26
27337,SANTA MARIA DE ITABIRA,3158003.0,MG,2014,,26037.2
27338,SANTA MARIA DE ITABIRA,3158003.0,MG,2015,,26294.71
27339,SANTA MARIA DE ITABIRA,3158003.0,MG,2016,,26323.32
27340,SANTA MARIA DE ITABIRA,3158003.0,MG,2017,,27467.81
27341,SANTA MARIA DE ITABIRA,3158003.0,MG,2018,,24854.55
27342,SANTA MARIA DE ITABIRA,3158003.0,MG,2019,,23166.43
27343,SANTA MARIA DE ITABIRA,3158003.0,MG,2020,,19561.28
27344,SANTA MARIA DE ITABIRA,3158003.0,MG,2021,,16728.66
27345,SANTA MARIA DE ITABIRA,3158003.0,MG,2022,,15021.46
27346,SANTA MARIA DE ITABIRA,3158003.0,MG,2023,,15908.44
27347,SANTA MARIA DE ITABIRA,3158003.0,MG,2024,,16576.06
27348,SANTA MARIA DO SALTO,3158102.0,MG,2013,,25026.29
27349,SANTA MARIA DO SALTO,3158102.0,MG,2014,,23617.25
27350,SANTA MARIA DO SALTO,3158102.0,MG,2015,,22208.2
27351,SANTA MARIA DO SALTO,3158102.0,MG,2016,,24500.53
27352,SANTA MARIA DO SALTO,3158102.0,MG,2017,,28748.69
27353,SANTA MARIA DO SALTO,3158102.0,MG,2018,,26098.84
27354,SANTA MARIA DO SALTO,3158102.0,MG,2019,,24100.95
27355,SANTA MARIA DO SALTO,3158102.0,MG,2020,,24647.74
27356,SANTA MARIA DO SALTO,3158102.0,MG,2021,,21030.49
27357,SANTA MARIA DO SALTO,3158102.0,MG,2022,,20736.07
27358,SANTA MARIA DO SALTO,3158102.0,MG,2023,,17854.89
27359,SANTA MARIA DO SALTO,3158102.0,MG,2024,,17497.37
27360,SANTA MARIA DO SUACUI,3158201.0,MG,2013,,27690.02
27361,SANTA MARIA DO SUACUI,3158201.0,MG,2014,,26251.17
27362,SANTA MARIA DO SUACUI,3158201.0,MG,2015,,25312.79
27363,SANTA MARIA DO SUACUI,3158201.0,MG,2016,,24030.34
27364,SANTA MARIA DO SUACUI,3158201.0,MG,2017,,23287.46
27365,SANTA MARIA DO SUACUI,3158201.0,MG,2018,,22700.97
27366,SANTA MARIA DO SUACUI,3158201.0,MG,2019,,20253.36
27367,SANTA MARIA DO SUACUI,3158201.0,MG,2020,,21066.62
27368,SANTA MARIA DO SUACUI,3158201.0,MG,2021,,20300.28
27369,SANTA MARIA DO SUACUI,3158201.0,MG,2022,,18869.25
27370,SANTA MARIA DO SUACUI,3158201.0,MG,2023,,17563.34
27371,SANTA MARIA DO SUACUI,3158201.0,MG,2024,,16499.84
27372,SANTA RITA DE CALDAS,3159209.0,MG,2013,,16595.74
27373,SANTA RITA DE CALDAS,3159209.0,MG,2014,,17092.2
27374,SANTA RITA DE CALDAS,3159209.0,MG,2015,,17163.12
27375,SANTA RITA DE CALDAS,3159209.0,MG,2016,,16560.28
27376,SANTA RITA DE CALDAS,3159209.0,MG,2017,,15921.99
27377,SANTA RITA DE CALDAS,3159209.0,MG,2018,,15449.17
27378,SANTA RITA DE CALDAS,3159209.0,MG,2019,,14940.9
27379,SANTA RITA DE CALDAS,3159209.0,MG,2020,,14562.65
27380,SANTA RITA DE CALDAS,3159209.0,MG,2021,,13711.58
27381,SANTA RITA DE CALDAS,3159209.0,MG,2022,,12328.61
27382,SANTA RITA DE CALDAS,3159209.0,MG,2023,,12765.96
27383,SANTA RITA DE CALDAS,3159209.0,MG,2024,,11950.35
27384,SANTA RITA DE IBITIPOCA,3159407.0,MG,2013,,23629.2
27385,SANTA RITA DE IBITIPOCA,3159407.0,MG,2014,,20630.11
27386,SANTA RITA DE IBITIPOCA,3159407.0,MG,2015,,22841.56
27387,SANTA RITA DE IBITIPOCA,3159407.0,MG,2016,,25204.48
27388,SANTA RITA DE IBITIPOCA,3159407.0,MG,2017,,21478.34
27389,SANTA RITA DE IBITIPOCA,3159407.0,MG,2018,,21357.16
27390,SANTA RITA DE IBITIPOCA,3159407.0,MG,2019,,20963.34
27391,SANTA RITA DE IBITIPOCA,3159407.0,MG,2020,,19721.3
27392,SANTA RITA DE IBITIPOCA,3159407.0,MG,2021,,20054.53
27393,SANTA RITA DE IBITIPOCA,3159407.0,MG,2022,,17297.79
27394,SANTA RITA DE IBITIPOCA,3159407.0,MG,2023,,16601.03
27395,SANTA RITA DE IBITIPOCA,3159407.0,MG,2024,,17146.32
27396,SANTA RITA DE JACUTINGA,3159308.0,MG,2013,,18885.38
27397,SANTA RITA DE JACUTINGA,3159308.0,MG,2014,,17097.79
27398,SANTA RITA DE JACUTINGA,3159308.0,MG,2015,,20105.15
27399,SANTA RITA DE JACUTINGA,3159308.0,MG,2016,,17476.34
27400,SANTA RITA DE JACUTINGA,3159308.0,MG,2017,,17181.91
27401,SANTA RITA DE JACUTINGA,3159308.0,MG,2018,,18969.51
27402,SANTA RITA DE JACUTINGA,3159308.0,MG,2019,,18086.23
27403,SANTA RITA DE JACUTINGA,3159308.0,MG,2020,,18275.5
27404,SANTA RITA DE JACUTINGA,3159308.0,MG,2021,,19600.42
27405,SANTA RITA DE JACUTINGA,3159308.0,MG,2022,,17013.67
27406,SANTA RITA DE JACUTINGA,3159308.0,MG,2023,,14805.47
27407,SANTA RITA DE JACUTINGA,3159308.0,MG,2024,,13480.55
27408,SANTA RITA DE MINAS,3159357.0,MG,2013,,18558.98
27409,SANTA RITA DE MINAS,3159357.0,MG,2014,,17274.47
27410,SANTA RITA DE MINAS,3159357.0,MG,2015,,17599.29
27411,SANTA RITA DE MINAS,3159357.0,MG,2016,,19001.92
27412,SANTA RITA DE MINAS,3159357.0,MG,2017,,19932.08
27413,SANTA RITA DE MINAS,3159357.0,MG,2018,,20891.78
27414,SANTA RITA DE MINAS,3159357.0,MG,2019,,17997.93
27415,SANTA RITA DE MINAS,3159357.0,MG,2020,,17038.24
27416,SANTA RITA DE MINAS,3159357.0,MG,2021,,15975.2
27417,SANTA RITA DE MINAS,3159357.0,MG,2022,,15724.2
27418,SANTA RITA DE MINAS,3159357.0,MG,2023,,13671.93
27419,SANTA RITA DE MINAS,3159357.0,MG,2024,,12741.77
27420,SANTA RITA DO ITUETO,3159506.0,MG,2013,,23566.77
27421,SANTA RITA DO ITUETO,3159506.0,MG,2014,,23309.3
27422,SANTA RITA DO ITUETO,3159506.0,MG,2015,,23240.65
27423,SANTA RITA DO ITUETO,3159506.0,MG,2016,,24562.31
27424,SANTA RITA DO ITUETO,3159506.0,MG,2017,,24013.04
27425,SANTA RITA DO ITUETO,3159506.0,MG,2018,,23343.63
27426,SANTA RITA DO ITUETO,3159506.0,MG,2019,,21129.42
27427,SANTA RITA DO ITUETO,3159506.0,MG,2020,,21112.26
27428,SANTA RITA DO ITUETO,3159506.0,MG,2021,,20185.38
27429,SANTA RITA DO ITUETO,3159506.0,MG,2022,,22090.63
27430,SANTA RITA DO ITUETO,3159506.0,MG,2023,,20425.68
27431,SANTA RITA DO ITUETO,3159506.0,MG,2024,,20511.5
27432,SANTA RITA DO SAPUCAI,3159605.0,MG,2013,,18146.92
27433,SANTA RITA DO SAPUCAI,3159605.0,MG,2014,,17297.9
27434,SANTA RITA DO SAPUCAI,3159605.0,MG,2015,,17285.59
27435,SANTA RITA DO SAPUCAI,3159605.0,MG,2016,,16756.49
27436,SANTA RITA DO SAPUCAI,3159605.0,MG,2017,,15186.42
27437,SANTA RITA DO SAPUCAI,3159605.0,MG,2018,,14480.13
27438,SANTA RITA DO SAPUCAI,3159605.0,MG,2019,,14864.03
27439,SANTA RITA DO SAPUCAI,3159605.0,MG,2020,,12831.3
27440,SANTA RITA DO SAPUCAI,3159605.0,MG,2021,,12395.72
27441,SANTA RITA DO SAPUCAI,3159605.0,MG,2022,,11913.38
27442,SANTA RITA DO SAPUCAI,3159605.0,MG,2023,,11315.37
27443,SANTA RITA DO SAPUCAI,3159605.0,MG,2024,,10712.44
27444,SANTA ROSA DA SERRA,3159704.0,MG,2013,,19367.24
27445,SANTA ROSA DA SERRA,3159704.0,MG,2014,,20697.81
27446,SANTA ROSA DA SERRA,3159704.0,MG,2015,,20402.13
27447,SANTA ROSA DA SERRA,3159704.0,MG,2016,,20313.42
27448,SANTA ROSA DA SERRA,3159704.0,MG,2017,,21259.61
27449,SANTA ROSA DA SERRA,3159704.0,MG,2018,,20195.15
27450,SANTA ROSA DA SERRA,3159704.0,MG,2019,,21644.0
27451,SANTA ROSA DA SERRA,3159704.0,MG,2020,,20165.58
27452,SANTA ROSA DA SERRA,3159704.0,MG,2021,,19751.63
27453,SANTA ROSA DA SERRA,3159704.0,MG,2022,,18302.78
27454,SANTA ROSA DA SERRA,3159704.0,MG,2023,,14665.88
27455,SANTA ROSA DA SERRA,3159704.0,MG,2024,,21377.88
27456,SANTA VITORIA,3159803.0,MG,2013,,17856.29
27457,SANTA VITORIA,3159803.0,MG,2014,,17837.22
27458,SANTA VITORIA,3159803.0,MG,2015,,16592.76
27459,SANTA VITORIA,3159803.0,MG,2016,,18080.39
27460,SANTA VITORIA,3159803.0,MG,2017,,18867.11
27461,SANTA VITORIA,3159803.0,MG,2018,,19920.85
27462,SANTA VITORIA,3159803.0,MG,2019,,18109.0
27463,SANTA VITORIA,3159803.0,MG,2020,,18566.73
27464,SANTA VITORIA,3159803.0,MG,2021,,17632.19
27465,SANTA VITORIA,3159803.0,MG,2022,,17808.61
27466,SANTA VITORIA,3159803.0,MG,2023,,17164.93
27467,SANTA VITORIA,3159803.0,MG,2024,,17389.02
27468,SANTANA DA VARGEM,3158300.0,MG,2013,,26124.65
27469,SANTANA DA VARGEM,3158300.0,MG,2014,,24645.05
27470,SANTANA DA VARGEM,3158300.0,MG,2015,,24794.5
27471,SANTANA DA VARGEM,3158300.0,MG,2016,,25108.35
27472,SANTANA DA VARGEM,3158300.0,MG,2017,,23449.41
27473,SANTANA DA VARGEM,3158300.0,MG,2018,,22627.41
27474,SANTANA DA VARGEM,3158300.0,MG,2019,,19160.07
27475,SANTANA DA VARGEM,3158300.0,MG,2020,,20026.9
27476,SANTANA DA VARGEM,3158300.0,MG,2021,,14093.56
27477,SANTANA DA VARGEM,3158300.0,MG,2022,,15588.1
27478,SANTANA DA VARGEM,3158300.0,MG,2023,,17112.54
27479,SANTANA DA VARGEM,3158300.0,MG,2024,,16439.99
27480,SANTANA DE CATAGUASES,3158409.0,MG,2013,,19977.07
27481,SANTANA DE CATAGUASES,3158409.0,MG,2014,,17311.55
27482,SANTANA DE CATAGUASES,3158409.0,MG,2015,,20836.92
27483,SANTANA DE CATAGUASES,3158409.0,MG,2016,,21696.76
27484,SANTANA DE CATAGUASES,3158409.0,MG,2017,,18314.7
27485,SANTANA DE CATAGUASES,3158409.0,MG,2018,,16967.61
27486,SANTANA DE CATAGUASES,3158409.0,MG,2019,,17053.6
27487,SANTANA DE CATAGUASES,3158409.0,MG,2020,,16079.11
27488,SANTANA DE CATAGUASES,3158409.0,MG,2021,,17254.23
27489,SANTANA DE CATAGUASES,3158409.0,MG,2022,,17024.94
27490,SANTANA DE CATAGUASES,3158409.0,MG,2023,,16537.69
27491,SANTANA DE CATAGUASES,3158409.0,MG,2024,,15706.51
27492,SANTANA DE PIRAPAMA,3158508.0,MG,2013,,26586.06
27493,SANTANA DE PIRAPAMA,3158508.0,MG,2014,,24267.43
27494,SANTANA DE PIRAPAMA,3158508.0,MG,2015,,22716.93
27495,SANTANA DE PIRAPAMA,3158508.0,MG,2016,,24395.45
27496,SANTANA DE PIRAPAMA,3158508.0,MG,2017,,25348.51
27497,SANTANA DE PIRAPAMA,3158508.0,MG,2018,,22603.13
27498,SANTANA DE PIRAPAMA,3158508.0,MG,2019,,19928.88
27499,SANTANA DE PIRAPAMA,3158508.0,MG,2020,,18620.2
27500,SANTANA DE PIRAPAMA,3158508.0,MG,2021,,18165.01
27501,SANTANA DE PIRAPAMA,3158508.0,MG,2022,,17852.06
27502,SANTANA DE PIRAPAMA,3158508.0,MG,2023,,16244.67
27503,SANTANA DE PIRAPAMA,3158508.0,MG,2024,,15419.63
27504,SANTANA DO DESERTO,3158607.0,MG,2013,,19855.88
27505,SANTANA DO DESERTO,3158607.0,MG,2014,,19669.07
27506,SANTANA DO DESERTO,3158607.0,MG,2015,,18761.68
27507,SANTANA DO DESERTO,3158607.0,MG,2016,,20629.84
27508,SANTANA DO DESERTO,3158607.0,MG,2017,,21777.42
27509,SANTANA DO DESERTO,3158607.0,MG,2018,,20069.39
27510,SANTANA DO DESERTO,3158607.0,MG,2019,,17694.16
27511,SANTANA DO DESERTO,3158607.0,MG,2020,,15692.55
27512,SANTANA DO DESERTO,3158607.0,MG,2021,,16786.76
27513,SANTANA DO DESERTO,3158607.0,MG,2022,,15292.23
27514,SANTANA DO DESERTO,3158607.0,MG,2023,,14384.84
27515,SANTANA DO DESERTO,3158607.0,MG,2024,,10888.71
27516,SANTANA DO GARAMBEU,3158706.0,MG,2013,,26766.5
27517,SANTANA DO GARAMBEU,3158706.0,MG,2014,,25830.6
27518,SANTANA DO GARAMBEU,3158706.0,MG,2015,,22882.55
27519,SANTANA DO GARAMBEU,3158706.0,MG,2016,,23397.29
27520,SANTANA DO GARAMBEU,3158706.0,MG,2017,,23631.26
27521,SANTANA DO GARAMBEU,3158706.0,MG,2018,,22040.24
27522,SANTANA DO GARAMBEU,3158706.0,MG,2019,,20589.61
27523,SANTANA DO GARAMBEU,3158706.0,MG,2020,,21525.5
27524,SANTANA DO GARAMBEU,3158706.0,MG,2021,,20776.79
27525,SANTANA DO GARAMBEU,3158706.0,MG,2022,,17313.99
27526,SANTANA DO GARAMBEU,3158706.0,MG,2023,,13196.07
27527,SANTANA DO GARAMBEU,3158706.0,MG,2024,,10762.75
27528,SANTANA DO JACARE,3158805.0,MG,2013,,18652.11
27529,SANTANA DO JACARE,3158805.0,MG,2014,,21950.64
27530,SANTANA DO JACARE,3158805.0,MG,2015,,21262.46
27531,SANTANA DO JACARE,3158805.0,MG,2016,,19838.63
27532,SANTANA DO JACARE,3158805.0,MG,2017,,17252.02
27533,SANTANA DO JACARE,3158805.0,MG,2018,,15258.66
27534,SANTANA DO JACARE,3158805.0,MG,2019,,14214.52
27535,SANTANA DO JACARE,3158805.0,MG,2020,,14712.86
27536,SANTANA DO JACARE,3158805.0,MG,2021,,15638.35
27537,SANTANA DO JACARE,3158805.0,MG,2022,,14095.87
27538,SANTANA DO JACARE,3158805.0,MG,2023,,11960.13
27539,SANTANA DO JACARE,3158805.0,MG,2024,,12434.74
27540,SANTANA DO MANHUACU,3158904.0,MG,2013,,22799.6
27541,SANTANA DO MANHUACU,3158904.0,MG,2014,,20585.29
27542,SANTANA DO MANHUACU,3158904.0,MG,2015,,19839.77
27543,SANTANA DO MANHUACU,3158904.0,MG,2016,,19494.83
27544,SANTANA DO MANHUACU,3158904.0,MG,2017,,19939.91
27545,SANTANA DO MANHUACU,3158904.0,MG,2018,,19628.35
27546,SANTANA DO MANHUACU,3158904.0,MG,2019,,18604.65
27547,SANTANA DO MANHUACU,3158904.0,MG,2020,,19060.87
27548,SANTANA DO MANHUACU,3158904.0,MG,2021,,18927.34
27549,SANTANA DO MANHUACU,3158904.0,MG,2022,,18215.2
27550,SANTANA DO MANHUACU,3158904.0,MG,2023,,17803.49
27551,SANTANA DO MANHUACU,3158904.0,MG,2024,,16089.91
27552,SANTANA DO PARAISO,3158953.0,MG,2013,,13131.7
27553,SANTANA DO PARAISO,3158953.0,MG,2014,,12993.3
27554,SANTANA DO PARAISO,3158953.0,MG,2015,,12662.95
27555,SANTANA DO PARAISO,3158953.0,MG,2016,,14158.48
27556,SANTANA DO PARAISO,3158953.0,MG,2017,,14558.04
27557,SANTANA DO PARAISO,3158953.0,MG,2018,,13674.11
27558,SANTANA DO PARAISO,3158953.0,MG,2019,,12319.2
27559,SANTANA DO PARAISO,3158953.0,MG,2020,,12419.64
27560,SANTANA DO PARAISO,3158953.0,MG,2021,,12107.14
27561,SANTANA DO PARAISO,3158953.0,MG,2022,,12156.25
27562,SANTANA DO PARAISO,3158953.0,MG,2023,,12131.7
27563,SANTANA DO PARAISO,3158953.0,MG,2024,,12102.68
27564,SANTANA DO RIACHO,3159001.0,MG,2013,,19066.44
27565,SANTANA DO RIACHO,3159001.0,MG,2014,,18238.28
27566,SANTANA DO RIACHO,3159001.0,MG,2015,,17146.62
27567,SANTANA DO RIACHO,3159001.0,MG,2016,,18802.94
27568,SANTANA DO RIACHO,3159001.0,MG,2017,,19104.08
27569,SANTANA DO RIACHO,3159001.0,MG,2018,,19913.42
27570,SANTANA DO RIACHO,3159001.0,MG,2019,,18690.01
27571,SANTANA DO RIACHO,3159001.0,MG,2020,,19160.55
